Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Car_Age,Mileage_per_Year
Volkswagen,Touareg,2006,Other,Another Color,Semi Full,3.5,Gas,Automatic,290000,Jeddah,12000.0,19,14500.0
Chevrolet,Silverado,2018,Saudi,Silver,Standard,4.3,Gas,Automatic,70000,Abha,77000.0,7,8750.0
Mercedes,C,2016,Other,White,Semi Full,2.0,Gas,Automatic,76000,Riyadh,102000.0,9,7600.0
Nissan,Altima,2017,Saudi,White,Semi Full,3.0,Gas,Automatic,85000,Riyadh,58000.0,8,9444.444444444445
Ford,Taurus,2015,Saudi,Black,Full,3.0,Gas,Automatic,197000,Riyadh,58000.0,10,17909.090909090908
Nissan,Navara,2015,Saudi,White,Semi Full,2.0,Gas,Manual,45000,Riyadh,50000.0,10,4090.909090909091
Kia,Optima,2015,Saudi,Navy,Semi Full,2.0,Gas,Automatic,191,Riyadh,38500.0,10,17.363636363636363
Kia,Optima,2015,Saudi,Navy,Semi Full,2.0,Gas,Automatic,190000,Riyadh,38000.0,10,17272.727272727272
Nissan,Juke,2014,Saudi,Navy,Semi Full,2.0,Gas,Automatic,68000,Riyadh,35000.0,11,5666.666666666667
Suzuki,Grand Vitara,2013,Saudi,White,Semi Full,2.0,Gas,Manual,16000,Riyadh,35000.0,12,1230.7692307692307
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,51000,Riyadh,34000.0,7,6375.0
Toyota,Prado,2016,Saudi,Grey,Semi Full,4.0,Gas,Automatic,67000,Riyadh,90000.0,9,6700.0
Toyota,FJ,2020,Saudi,White,Standard,4.0,Gas,Automatic,68500,Riyadh,117000.0,5,11416.666666666666
Foton,Mini Van,2017,Gulf Arabic,White,Standard,2.7,Gas,Manual,145000,Riyadh,39500.0,8,16111.111111111111
Ford,Fusion,2015,Saudi,Grey,Semi Full,2.5,Gas,Automatic,85000,Riyadh,35000.0,10,7727.272727272727
Hyundai,H1,2018,Other,Brown,Semi Full,7.0,Gas,Automatic,40000,Qassim,63000.0,7,5000.0
Kia,Optima,2018,Saudi,Silver,Semi Full,2.4,Gas,Automatic,131000,Riyadh,59000.0,7,16375.0
Toyota,Corolla,2013,Saudi,Silver,Standard,1.6,Gas,Automatic,186000,Al-Medina,27000.0,12,14307.692307692309
Ford,Van,2013,Saudi,White,Semi Full,6.8,Gas,Automatic,40000,Abha,40000.0,12,3076.923076923077
Chevrolet,Blazer,2007,Saudi,Black,Semi Full,6.0,Gas,Automatic,400,Jazan,8000.0,18,21.05263157894737
Hyundai,Azera,2015,Saudi,Silver,Full,3.0,Gas,Automatic,215515,Riyadh,42000.0,10,19592.272727272728
Toyota,Land Cruiser,2013,Saudi,Bronze,Standard,4.6,Gas,Manual,350000,Dammam,86000.0,12,26923.076923076922
Kia,Cerato,2015,Gulf Arabic,Silver,Standard,1.6,Gas,Automatic,141000,Dammam,25000.0,10,12818.181818181818
Kia,Seltos,2021,Saudi,Red,Semi Full,1.6,Gas,Automatic,10000,Riyadh,75000.0,4,2000.0
Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,66000,Al-Medina,29000.0,6,9428.57142857143
Toyota,Corolla,2020,Saudi,Another Color,Semi Full,1.6,Gas,Automatic,39000,Jeddah,69000.0,5,6500.0
GMC,Yukon,2017,Saudi,Golden,Semi Full,5.3,Gas,Automatic,30000,Aseer,158000.0,8,3333.3333333333335
Chevrolet,Tahoe,2013,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,172000,Jeddah,60000.0,12,13230.76923076923
Kia,Cadenza,2017,Saudi,Silver,Standard,3.0,Gas,Automatic,93000,Riyadh,57000.0,8,10333.333333333334
Ford,Taurus,2015,Saudi,Black,Standard,3.5,Gas,Automatic,140000,Dammam,64000.0,10,12727.272727272728
Toyota,Previa,2015,Gulf Arabic,White,Full,2.4,Gas,Automatic,156000,Riyadh,56500.0,10,14181.818181818182
Chrysler,C300,2017,Saudi,Black,Standard,3.6,Gas,Automatic,133000,Riyadh,70000.0,8,14777.777777777777
Toyota,Hilux,2020,Gulf Arabic,White,Full,2.7,Gas,Manual,15000,Riyadh,105500.0,5,2500.0
Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,15000,Riyadh,105000.0,5,2500.0
GMC,Sierra,2018,Saudi,Navy,Standard,5.3,Gas,Automatic,126000,Riyadh,111000.0,7,15750.0
Lexus,RX,2016,Gulf Arabic,Brown,Full,3.5,Gas,Automatic,176700,Riyadh,130000.0,9,17670.0
Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,49000,Riyadh,103000.0,5,8166.666666666667
Kia,Sportage,2020,Saudi,Navy,Full,1.6,Gas,Automatic,7688,Riyadh,67000.0,5,1281.3333333333333
Toyota,Innova,2016,Saudi,White,Full,2.7,Gas,Automatic,84000,Riyadh,69000.0,9,8400.0
Honda,Odyssey,2015,Gulf Arabic,Brown,Full,2.7,Gas,Automatic,123000,Riyadh,59000.0,10,11181.818181818182
Lexus,LS,2014,Saudi,White,Full,4.6,Gas,Automatic,202000,Riyadh,133000.0,11,16833.333333333332
Toyota,Prado,2019,Gulf Arabic,White,Full,4.0,Gas,Automatic,58000,Riyadh,151000.0,6,8285.714285714286
Chevrolet,Tahoe,2016,Saudi,Blue,Full,5.6,Gas,Automatic,168000,Riyadh,115500.0,9,16800.0
Mazda,3,2018,Saudi,Another Color,Standard,2.0,Gas,Automatic,31000,Al-Medina,54000.0,7,3875.0
Mazda,3,2018,Saudi,Another Color,Standard,1.8,Gas,Automatic,53000,Al-Medina,54000.0,7,6625.0
Mazda,3,2018,Saudi,Another Color,Standard,1.8,Gas,Automatic,54000,Al-Medina,54000.0,7,6750.0
Mazda,3,2018,Saudi,Silver,Standard,1.8,Gas,Automatic,23000,Al-Medina,55000.0,7,2875.0
Mazda,CX3,2018,Saudi,Blue,Semi Full,2.9,Gas,Automatic,78000,Al-Medina,54000.0,7,9750.0
Mazda,CX3,2018,Saudi,White,Standard,2.0,Gas,Automatic,30000,Al-Medina,54000.0,7,3750.0
Mazda,CX3,2018,Saudi,Another Color,Standard,2.0,Gas,Automatic,31000,Al-Medina,55000.0,7,3875.0
Mazda,3,2019,Saudi,White,Standard,1.6,Gas,Automatic,53000,Al-Medina,46500.0,6,7571.428571428572
Toyota,Prado,2019,Gulf Arabic,White,Full,4.0,Gas,Automatic,82000,Riyadh,149500.0,6,11714.285714285714
Hyundai,Accent,2018,Saudi,Black,Standard,1.4,Gas,Automatic,105000,Riyadh,35000.0,7,13125.0
Porsche,Panamera,2011,Saudi,White,Full,5.7,Gas,Automatic,108000,Al-Medina,99000.0,14,7200.0
Mercedes,S,2011,Saudi,White,Full,3.8,Gas,Automatic,203000,Al-Medina,98000.0,14,13533.333333333334
Honda,Accord,2018,Saudi,Silver,Full,1.5,Gas,Automatic,70000,Al-Medina,96000.0,7,8750.0
Mercedes,S,2011,Gulf Arabic,White,Full,3.8,Gas,Automatic,132000,Al-Medina,90000.0,14,8800.0
Mercedes,S,2010,Saudi,Brown,Full,3.8,Gas,Automatic,114000,Al-Medina,88000.0,15,7125.0
Toyota,Avalon,2014,Saudi,Black,Full,3.8,Gas,Automatic,156000,Al-Medina,73000.0,11,13000.0
Chevrolet,Camaro,2013,Saudi,Grey,Full,5.7,Gas,Automatic,137000,Al-Medina,63000.0,12,10538.461538461539
Mazda,CX3,2018,Saudi,Brown,Standard,2.0,Gas,Automatic,49000,Al-Medina,55000.0,7,6125.0
Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,84000,Al-Medina,51000.0,6,12000.0
Mazda,3,2018,Saudi,Black,Standard,1.6,Gas,Automatic,99000,Al-Medina,45000.0,7,12375.0
Toyota,Innova,2014,Saudi,White,Standard,2.5,Gas,Automatic,163000,Al-Medina,39000.0,11,13583.333333333334
Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,27000,Riyadh,104500.0,5,4500.0
Lexus,ES,2018,Gulf Arabic,White,Full,3.5,Gas,Automatic,128000,Riyadh,93500.0,7,16000.0
Toyota,Previa,2017,Gulf Arabic,White,Standard,2.4,Gas,Automatic,139000,Riyadh,62000.0,8,15444.444444444445
Mazda,3,2016,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,129000,Riyadh,31000.0,9,12900.0
Toyota,Hilux,2017,Saudi,White,Full,2.7,Gas,Manual,119000,Najran,69000.0,8,13222.222222222223
Nissan,Pathfinder,2013,Saudi,Silver,Semi Full,3.5,Gas,Automatic,127000,Riyadh,38000.0,12,9769.23076923077
Hyundai,Elantra,2017,Saudi,Grey,Standard,2.0,Gas,Automatic,146000,Riyadh,40000.0,8,16222.222222222223
Toyota,Camry,2020,Saudi,White,Full,3.5,Gas,Automatic,26000,Dammam,126000.0,5,4333.333333333333
Nissan,VTC,2019,Saudi,Grey,Standard,4.8,Gas,Automatic,100,Arar,138000.0,6,14.285714285714286
Mitsubishi,Pajero,2016,Gulf Arabic,White,Full,3.8,Gas,Automatic,260000,Riyadh,60000.0,9,26000.0
Toyota,Hilux,2020,Saudi,White,Full,2.7,Gas,Automatic,22000,Al-Ahsa,120000.0,5,3666.6666666666665
Chrysler,300,2014,Other,Black,Full,5.7,Gas,Automatic,188000,Al-Ahsa,57000.0,11,15666.666666666666
Kia,Carenz,2015,Saudi,Black,Standard,2.0,Gas,Automatic,102000,Al-Ahsa,40000.0,10,9272.727272727272
Hyundai,Accent,2018,Saudi,White,Semi Full,1.4,Gas,Automatic,95000,Al-Ahsa,41000.0,7,11875.0
Ford,Edge,2016,Saudi,White,Semi Full,3.5,Gas,Automatic,198000,Al-Ahsa,69000.0,9,19800.0
Fiat,Fiorino,2016,Saudi,White,Standard,3.5,Gas,Manual,33000,Al-Ahsa,27000.0,9,3300.0
Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,110000,Al-Ahsa,51000.0,7,13750.0
Kia,Rio,2016,Saudi,Grey,Full,1.4,Gas,Automatic,91000,Al-Ahsa,37000.0,9,9100.0
Chrysler,300,2018,Saudi,Silver,Full,5.7,Gas,Automatic,157000,Al-Ahsa,127000.0,7,19625.0
Ford,Other,2016,Saudi,Another Color,Full,3.2,Gas,Automatic,15500,Riyadh,90000.0,9,1550.0
Lexus,IS,2017,Saudi,Grey,Full,3.5,Gas,Automatic,69000,Jazan,150000.0,8,7666.666666666667
Hyundai,Sonata,2017,Saudi,White,Standard,2.4,Gas,Automatic,105000,Al-Ahsa,55000.0,8,11666.666666666666
Fiat,Doblo,2015,Saudi,White,Standard,3.5,Gas,Manual,119000,Al-Ahsa,25000.0,10,10818.181818181818
Ford,Taurus,2019,Other,Red,Semi Full,3.5,Gas,Automatic,108000,Al-Ahsa,88000.0,6,15428.57142857143
Nissan,Sentra,2018,Saudi,Silver,Semi Full,1.6,Gas,Automatic,62000,Al-Ahsa,41000.0,7,7750.0
Hyundai,Tucson,2016,Other,Brown,Semi Full,2.4,Gas,Automatic,119800,Jeddah,57000.0,9,11980.0
Nissan,Datsun,2014,Other,White,Standard,2.4,Gas,Manual,282,Riyadh,24000.0,11,23.5
Chevrolet,Suburban,2008,Other,Black,Full,5.3,Gas,Automatic,263,Taef,32000.0,17,14.61111111111111
Toyota,Corolla,2018,Saudi,Grey,Standard,1.6,Gas,Automatic,65000,Taef,52000.0,7,8125.0
Chrysler,C300,2013,Saudi,White,Full,5.7,Gas,Automatic,200,Makkah,55000.0,12,15.384615384615385
Mitsubishi,Nativa,2010,Saudi,Silver,Semi Full,3.0,Gas,Automatic,244,Hail,17000.0,15,15.25
Volkswagen,Beetle,2015,Saudi,Blue,Full,6.0,Gas,Automatic,130000,Makkah,55000.0,10,11818.181818181818
Nissan,VTC,2015,Saudi,White,Standard,4.8,Gas,Manual,340000,Al-Ahsa,49000.0,10,30909.090909090908
Ford,Fusion,2012,Other,Silver,Semi Full,2.5,Gas,Automatic,300000,Dammam,18000.0,13,21428.571428571428
Hyundai,Azera,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,36000,Riyadh,48000.0,9,3600.0
Mitsubishi,Pajero,2016,Saudi,White,Semi Full,3.5,Gas,Automatic,193000,Riyadh,45000.0,9,19300.0
Nissan,Patrol,2015,Saudi,White,Semi Full,4.8,Gas,Automatic,247000,Jeddah,75000.0,10,22454.545454545456
Lexus,NX,2020,Saudi,White,Full,2.0,Gas,Automatic,4100,Jeddah,170000.0,5,683.3333333333334
Mercedes,S,2011,Saudi,Brown,Full,3.8,Gas,Automatic,137000,Jeddah,85000.0,14,9133.333333333334
Nissan,Sunny,2019,Other,White,Semi Full,1.5,Gas,Automatic,46000,Jeddah,32000.0,6,6571.428571428572
GMC,Yukon,2008,Saudi,Golden,Semi Full,5.3,Gas,Automatic,280000,Taef,42000.0,17,15555.555555555555
Nissan,Navara,2016,Saudi,White,Standard,2.5,Gas,Manual,7000,Jeddah,65000.0,9,700.0
Nissan,Patrol,2016,Saudi,White,Standard,4.8,Gas,Automatic,59000,Jeddah,83000.0,9,5900.0
Hyundai,Tucson,2020,Saudi,Silver,Semi Full,2.0,Gas,Automatic,58000,Makkah,1313.0,5,9666.666666666666
Dodge,Charger,2014,Other,Red,Full,5.7,Gas,Automatic,300000,Jeddah,35000.0,11,25000.0
Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Manual,190000,Al-Baha,65000.0,9,19000.0
Mitsubishi,Pajero,2017,Saudi,Another Color,Full,3.8,Gas,Automatic,28000,Jeddah,88000.0,8,3111.1111111111113
Nissan,Land Cruiser Pickup,2011,Saudi,White,Semi Full,6.0,Gas,Manual,236564,Taef,37000.0,14,15770.933333333332
Lexus,RX,2015,Saudi,Grey,Standard,3.5,Gas,Automatic,70000,Jeddah,95000.0,10,6363.636363636364
Suzuki,Ertiga,2015,Saudi,White,Semi Full,1.8,Gas,Automatic,168000,Al-Medina,22000.0,10,15272.727272727272
Chevrolet,Tahoe,2007,Other,Another Color,Full,5.3,Gas,Automatic,128,Jeddah,35000.0,18,6.7368421052631575
Mercedes,E,2016,Saudi,White,Full,3.0,Gas,Automatic,94000,Riyadh,110000.0,9,9400.0
GMC,Yukon,2020,Other,Black,Full,5.3,Gas,Automatic,63860,Jeddah,175000.0,5,10643.333333333334
Ford,Edge,2016,Saudi,Brown,Full,3.5,Gas,Automatic,76200,Dammam,77000.0,9,7620.0
Mitsubishi,Pajero,2017,Saudi,Black,Full,3.8,Gas,Automatic,251000,Jeddah,65000.0,8,27888.88888888889
Hyundai,H1,2016,Other,Grey,Semi Full,2.4,Gas,Automatic,280000,Makkah,32000.0,9,28000.0
Hyundai,Tucson,2020,Saudi,Bronze,Semi Full,2.0,Gas,Automatic,22000,Jeddah,80000.0,5,3666.6666666666665
Nissan,Sentra,2020,Saudi,White,Semi Full,1.6,Gas,Automatic,7000,Aseer,55000.0,5,1166.6666666666667
Toyota,4Runner,2018,Saudi,White,Full,6.1,Gas,Automatic,115150,Jeddah,95000.0,7,14393.75
Volkswagen,Passat,2015,Other,Silver,Full,2.5,Diesel,Automatic,70000,Jeddah,73000.0,10,6363.636363636364
Ford,Expedition,2012,Saudi,Silver,Standard,5.4,Gas,Automatic,360000,Riyadh,30000.0,13,25714.285714285714
Dodge,Charger,2013,Saudi,Red,Full,5.7,Gas,Automatic,144000,Yanbu,59000.0,12,11076.923076923076
Mercedes,C,2016,Other,Navy,Full,2.2,Gas,Automatic,95000,Jeddah,127000.0,9,9500.0
Toyota,Avalon,2017,Saudi,White,Standard,1.2,Gas,Automatic,200000,Riyadh,80000.0,8,22222.222222222223
Lexus,ES,2016,Other,Bronze,Semi Full,3.5,Gas,Automatic,104000,Al-Ahsa,98000.0,9,10400.0
Chrysler,C300,2017,Other,Silver,Semi Full,3.6,Gas,Automatic,77000,Al-Ahsa,82000.0,8,8555.555555555555
Chrysler,C300,2016,Other,White,Semi Full,3.6,Gas,Automatic,100000,Al-Ahsa,79500.0,9,10000.0
Kia,Rio,2016,Saudi,Silver,Standard,1.4,Gas,Automatic,119000,Dammam,20000.0,9,11900.0
GAC,GS3,2021,Saudi,White,Full,1.3,Gas,Automatic,9000,Al-Ahsa,57000.0,4,1800.0
Toyota,Ciocca,2009,Saudi,Grey,Semi Full,5.7,Gas,Automatic,349900,Makkah,25000.0,16,20582.352941176472
INFINITI,QX,2015,Saudi,Grey,Full,5.0,Gas,Automatic,123000,Riyadh,70000.0,10,11181.818181818182
Toyota,Furniture,2019,Saudi,White,Semi Full,2.7,Gas,Automatic,37000,Dammam,107000.0,6,5285.714285714285
Hyundai,Sonata,2018,Saudi,Another Color,Standard,2.4,Gas,Automatic,68000,Riyadh,53000.0,7,8500.0
Kia,Rio,2015,Saudi,Red,Standard,1.6,Gas,Automatic,150,Riyadh,22000.0,10,13.636363636363637
Kia,Sportage,2018,Saudi,White,Standard,2.0,Gas,Automatic,129000,Dammam,60000.0,7,16125.0
Changan,Eado,2021,Saudi,Brown,Full,1.6,Gas,Automatic,1000,Jeddah,60000.0,4,200.0
Toyota,Avalon,2020,Saudi,Black,Full,3.5,Gas,Automatic,48000,Al-Medina,2465.0,5,8000.0
Maserati,Quattroporte,2015,Saudi,Navy,Full,3.0,Gas,Automatic,125000,Dammam,125000.0,10,11363.636363636364
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,108000,Dammam,34000.0,7,13500.0
Nissan,Datsun,2016,Saudi,White,Semi Full,2.4,Gas,Manual,39000,Dammam,52000.0,9,3900.0
Ford,Taurus,2019,Saudi,White,Standard,3.0,Gas,Automatic,77000,Riyadh,77000.0,6,11000.0
Lexus,GS,2017,Gulf Arabic,White,Full,1.0,Gas,Automatic,69000,Al-Ahsa,163000.0,8,7666.666666666667
Hyundai,Senta fe,2016,Saudi,White,Full,3.3,Gas,Automatic,131000,Al-Ahsa,60000.0,9,13100.0
Toyota,Land Cruiser,2016,Saudi,White,Full,4.6,Gas,Automatic,228000,Dammam,160000.0,9,22800.0
Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,31000,Dammam,72000.0,7,3875.0
Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,93000,Dammam,79000.0,12,7153.846153846154
Ford,Edge,2014,Saudi,White,Full,2.5,Gas,Automatic,186000,Al-Ahsa,54000.0,11,15500.0
Ford,Edge,2017,Gulf Arabic,White,Full,1.7,Gas,Automatic,60000,Al-Ahsa,105000.0,8,6666.666666666667
Dodge,Charger,2012,Saudi,Red,Standard,3.6,Gas,Automatic,300,Jeddah,38000.0,13,21.428571428571427
Mercedes,C,2018,Gulf Arabic,Silver,Full,2.0,Gas,Automatic,57000,Dammam,175000.0,7,7125.0
Hyundai,Accent,2019,Saudi,Grey,Standard,1.4,Gas,Automatic,115300,Dammam,35000.0,6,16471.428571428572
Audi,A6,2014,Saudi,White,Full,3.5,Gas,Automatic,79000,Jeddah,85000.0,11,6583.333333333333
Mercedes,C,2016,Saudi,Another Color,Full,2.0,Gas,Automatic,46000,Jeddah,142000.0,9,4600.0
Toyota,Corolla,2015,Gulf Arabic,Silver,Semi Full,2.5,Gas,Automatic,96000,Tabouk,40000.0,10,8727.272727272728
Geely,Azkarra,2021,Saudi,Grey,Full,1.5,Gas,Automatic,20000,Qassim,78000.0,4,4000.0
Toyota,Camry,2021,Saudi,Silver,Standard,2.5,Gas,Automatic,10000,Taef,1519.0,4,2000.0
Ford,Marquis,2010,Other,White,Full,3.0,Gas,Automatic,250,Tabouk,30000.0,15,15.625
Kia,Optima,2018,Saudi,Black,Standard,2.0,Gas,Automatic,135000,Dammam,1345.0,7,16875.0
Toyota,Corolla,2020,Saudi,Silver,Standard,1.6,Gas,Automatic,48563,Hail,1002.0,5,8093.833333333333
Kia,Cerato,2018,Gulf Arabic,White,Standard,1.6,Gas,Automatic,215000,Al-Medina,30000.0,7,26875.0
Kia,Cadenza,2020,Saudi,Navy,Standard,3.3,Gas,Automatic,33300,Riyadh,2191.0,5,5550.0
Toyota,Innova,2015,Saudi,White,Full,2.7,Gas,Automatic,198,Riyadh,48000.0,10,18.0
Ford,Taurus,2014,Unknown,White,Unknown,3.5,Gas,Automatic,266000,Taef,50000.0,11,22166.666666666668
Chevrolet,Traverse,2014,Unknown,Black,Unknown,3.5,Gas,Automatic,195000,Riyadh,42000.0,11,16250.0
Kia,Carenz,2015,Saudi,White,Standard,2.0,Gas,Automatic,147,Riyadh,32000.0,10,13.363636363636363
Toyota,Furniture,2020,Saudi,White,Semi Full,2.7,Gas,Automatic,28000,Dammam,110000.0,5,4666.666666666667
Toyota,Land Cruiser,2006,Saudi,White,Standard,4.5,Gas,Manual,86000,Dammam,90000.0,19,4300.0
Toyota,Land Cruiser,2006,Saudi,White,Full,4.5,Gas,Automatic,199000,Dammam,77000.0,19,9950.0
Toyota,Land Cruiser,2006,Saudi,Another Color,Full,4.5,Gas,Automatic,215000,Dammam,79000.0,19,10750.0
Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,201000,Dammam,85000.0,7,25125.0
GMC,Other,2006,Other,Black,Full,2.5,Gas,Automatic,348000,Makkah,16000.0,19,17400.0
Nissan,Pathfinder,2014,Saudi,Silver,Semi Full,6.0,Gas,Automatic,23800,Riyadh,40000.0,11,1983.3333333333333
Jeep,Grand Cherokee,2015,Saudi,Silver,Standard,3.6,Gas,Automatic,148,Jeddah,69500.0,10,13.454545454545455
Nissan,Datsun,2015,Saudi,White,Full,2.4,Gas,Manual,200000,Taef,35000.0,10,18181.81818181818
Mitsubishi,Pajero,2018,Saudi,White,Full,3.8,Gas,Automatic,62000,Aseer,82000.0,7,7750.0
Jaguar,XF,2017,Saudi,Black,Full,2.0,Gas,Automatic,100000,Aseer,95000.0,8,11111.111111111111
Mercedes,C,2018,Other,Grey,Full,2.0,Gas,Automatic,91000,Aseer,138000.0,7,11375.0
Mazda,CX5,2019,Saudi,White,Standard,2.5,Gas,Automatic,84000,Hail,75000.0,6,12000.0
Chevrolet,Suburban,2007,Saudi,Black,Full,5.3,Gas,Automatic,300000,Qurayyat,30000.0,18,15789.473684210527
Ford,Victoria,2011,Saudi,Another Color,Standard,4.6,Gas,Automatic,128000,Yanbu,43000.0,14,8533.333333333334
Mazda,CX5,2021,Saudi,Blue,Full,2.5,Gas,Automatic,4950,Makkah,117000.0,4,990.0
Nissan,Pathfinder,2006,Saudi,Blue,Semi Full,4.0,Gas,Automatic,325000,Riyadh,15000.0,19,16250.0
GMC,Yukon,2013,Saudi,White,Full,5.3,Gas,Automatic,19400,Yanbu,95000.0,12,1492.3076923076924
Toyota,Hilux,2009,Saudi,White,Standard,1.5,Gas,Manual,25788,Makkah,30000.0,16,1516.9411764705883
Toyota,Prado,2018,Saudi,White,Semi Full,4.0,Gas,Automatic,131000,Qassim,137000.0,7,16375.0
Audi,A7,2016,Saudi,Grey,Full,3.0,Gas,Automatic,130000,Dammam,125000.0,9,13000.0
Chevrolet,Impala,2016,Saudi,White,Semi Full,3.5,Gas,Automatic,51000,Riyadh,62000.0,9,5100.0
Chevrolet,Tahoe,2011,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,206000,Riyadh,37000.0,14,13733.333333333334
Hyundai,Sonata,2016,Saudi,White,Full,2.4,Gas,Automatic,230000,Aseer,45000.0,9,23000.0
GMC,Yukon,2013,Saudi,Bronze,Semi Full,5.3,Gas,Automatic,7800,Dammam,110000.0,12,600.0
Toyota,Camry,2014,Gulf Arabic,White,Standard,2.5,Gas,Automatic,130000,Jeddah,37000.0,11,10833.333333333334
Toyota,Camry,2007,Gulf Arabic,Silver,Full,2.4,Gas,Manual,450,Tabouk,16500.0,18,23.68421052631579
Geely,Azkarra,2021,Saudi,White,Full,1.5,Gas,Automatic,23000,Dammam,75000.0,4,4600.0
Hyundai,Sonata,2018,Saudi,Grey,Semi Full,2.4,Gas,Automatic,179000,Makkah,42000.0,7,22375.0
Toyota,Land Cruiser,2014,Gulf Arabic,White,Full,4.6,Gas,Automatic,213000,Dammam,142000.0,11,17750.0
Toyota,Land Cruiser,2015,Gulf Arabic,White,Full,4.6,Gas,Automatic,280000,Dammam,140000.0,10,25454.545454545456
Toyota,Land Cruiser,2013,Saudi,White,Full,4.6,Gas,Automatic,281000,Dammam,135000.0,12,21615.384615384617
Toyota,Land Cruiser,2015,Gulf Arabic,White,Semi Full,4.6,Gas,Automatic,248000,Dammam,135000.0,10,22545.454545454544
Toyota,Land Cruiser,2013,Gulf Arabic,White,Full,4.6,Gas,Automatic,308000,Dammam,120000.0,12,23692.30769230769
Toyota,Innova,2020,Saudi,White,Standard,2.7,Gas,Automatic,50000,Dammam,83000.0,5,8333.333333333334
Toyota,Rav4,2018,Saudi,White,Semi Full,2.5,Gas,Automatic,74000,Dammam,79000.0,7,9250.0
Mazda,CX9,2016,Gulf Arabic,White,Full,3.7,Gas,Automatic,193000,Dammam,68000.0,9,19300.0
Ford,Expedition,2014,Saudi,Black,Semi Full,5.4,Gas,Automatic,151000,Dammam,65000.0,11,12583.333333333334
Nissan,X-Trail,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,99000,Dammam,62000.0,8,11000.0
Hyundai,H1,2016,Saudi,Silver,Semi Full,2.4,Gas,Automatic,91000,Dammam,52000.0,9,9100.0
Ford,Expedition,2013,Saudi,Black,Standard,5.4,Gas,Automatic,190000,Dammam,50000.0,12,14615.384615384615
Toyota,Camry,2015,Saudi,White,Standard,2.5,Gas,Automatic,277000,Dammam,48000.0,10,25181.81818181818
Ford,Expedition,2012,Saudi,Silver,Standard,5.4,Gas,Automatic,207000,Dammam,47000.0,13,14785.714285714286
Toyota,Camry,2017,Saudi,Silver,Standard,2.5,Gas,Automatic,327000,Dammam,46000.0,8,36333.333333333336
Toyota,Camry,2017,Saudi,Silver,Standard,2.5,Gas,Automatic,319000,Dammam,46000.0,8,35444.444444444445
Kia,Carnival,2016,Saudi,Bronze,Semi Full,3.3,Gas,Automatic,243000,Dammam,46000.0,9,24300.0
Nissan,Navara,2016,Saudi,White,Standard,2.5,Gas,Manual,55000,Dammam,45000.0,9,5500.0
Nissan,Navara,2016,Saudi,White,Standard,2.4,Gas,Manual,204000,Dammam,42000.0,9,20400.0
Nissan,Patrol,2006,Saudi,White,Standard,4.0,Gas,Manual,106000,Dammam,37000.0,19,5300.0
Hyundai,Accent,2017,Saudi,Brown,Standard,1.4,Gas,Automatic,186000,Dammam,30000.0,8,20666.666666666668
Mercury,Grand Marquis,2011,Saudi,Blue,Semi Full,4.6,Gas,Automatic,300000,Dammam,27000.0,14,20000.0
Lexus,GS,2016,Other,Silver,Semi Full,2.5,Gas,Automatic,58000,Dammam,137000.0,9,5800.0
Chevrolet,Tahoe,2015,Other,White,Full,5.3,Gas,Automatic,193000,Dammam,118000.0,10,17545.454545454544
Ford,Taurus,2017,Other,Grey,Semi Full,3.5,Gas,Automatic,131000,Dammam,67000.0,8,14555.555555555555
Ford,Taurus,2016,Other,Grey,Semi Full,3.5,Gas,Automatic,123000,Dammam,65000.0,9,12300.0
Ford,Expedition,2013,Saudi,White,Full,3.8,Gas,Automatic,300000,Dammam,55000.0,12,23076.923076923078
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,67000,Dammam,52000.0,7,8375.0
Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,69600,Dammam,52000.0,7,8700.0
Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,52000,Dammam,51000.0,7,6500.0
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,54000,Dammam,42000.0,6,7714.285714285715
